file_path,emotion,speaker_id,gender,dataset,mel_path,mel3_path,mfcc_path,label
data/ravdess\Actor_19\03-01-01-01-02-02-19.wav,neutral,ravdess_19,male,ravdess,mel_spectrograms\ravdess_ravdess_19_00939.npy,mel_3channel\ravdess_ravdess_19_00939.npy,mfccs\ravdess_ravdess_19_00939.npy,4
data/ravdess\Actor_22\03-01-08-02-02-01-22.wav,surprised,ravdess_22,female,ravdess,mel_spectrograms\ravdess_ravdess_22_01142.npy,mel_3channel\ravdess_ravdess_22_01142.npy,mfccs\ravdess_ravdess_22_01142.npy,6
data/ravdess\Actor_04\03-01-03-01-01-02-04.wav,happy,ravdess_04,female,ravdess,mel_spectrograms\ravdess_ravdess_04_00161.npy,mel_3channel\ravdess_ravdess_04_00161.npy,mfccs\ravdess_ravdess_04_00161.npy,3
data/tess\YAF_disgust\YAF_dime_disgust.wav,disgust,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_02878.npy,mel_3channel\tess_tess_YAF_02878.npy,mfccs\tess_tess_YAF_02878.npy,1
data/tess\YAF_happy\YAF_beg_happy.wav,happy,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03253.npy,mel_3channel\tess_tess_YAF_03253.npy,mfccs\tess_tess_YAF_03253.npy,3
data/tess\YAF_neutral\YAF_soup_neutral.wav,neutral,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03606.npy,mel_3channel\tess_tess_YAF_03606.npy,mfccs\tess_tess_YAF_03606.npy,4
data/tess\YAF_happy\YAF_moon_happy.wav,happy,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03353.npy,mel_3channel\tess_tess_YAF_03353.npy,mfccs\tess_tess_YAF_03353.npy,3
data/savee\DC_n19.wav,neutral,savee_DC,male,savee,mel_spectrograms\savee_savee_DC_04126.npy,mel_3channel\savee_savee_DC_04126.npy,mfccs\savee_savee_DC_04126.npy,4
data/tess\YAF_disgust\YAF_kick_disgust.wav,disgust,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_02923.npy,mel_3channel\tess_tess_YAF_02923.npy,mfccs\tess_tess_YAF_02923.npy,1
data/ravdess\Actor_17\03-01-07-02-02-02-17.wav,disgust,ravdess_17,male,ravdess,mel_spectrograms\ravdess_ravdess_17_00875.npy,mel_3channel\ravdess_ravdess_17_00875.npy,mfccs\ravdess_ravdess_17_00875.npy,1
data/ravdess\Actor_17\03-01-03-02-02-01-17.wav,happy,ravdess_17,male,ravdess,mel_spectrograms\ravdess_ravdess_17_00842.npy,mel_3channel\ravdess_ravdess_17_00842.npy,mfccs\ravdess_ravdess_17_00842.npy,3
data/tess\OAF_disgust\OAF_choice_disgust.wav,disgust,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_02071.npy,mel_3channel\tess_tess_OAF_02071.npy,mfccs\tess_tess_OAF_02071.npy,1
data/tess\YAF_sad\YAF_raise_sad.wav,sad,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03979.npy,mel_3channel\tess_tess_YAF_03979.npy,mfccs\tess_tess_YAF_03979.npy,5
data/tess\OAF_Pleasant_surprise\OAF_dip_ps.wav,surprised,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_01479.npy,mel_3channel\tess_tess_OAF_01479.npy,mfccs\tess_tess_OAF_01479.npy,6
data/ravdess\Actor_17\03-01-05-02-02-02-17.wav,angry,ravdess_17,male,ravdess,mel_spectrograms\ravdess_ravdess_17_00859.npy,mel_3channel\ravdess_ravdess_17_00859.npy,mfccs\ravdess_ravdess_17_00859.npy,0
data/tess\YAF_disgust\YAF_jail_disgust.wav,disgust,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_02914.npy,mel_3channel\tess_tess_YAF_02914.npy,mfccs\tess_tess_YAF_02914.npy,1
data/savee\JK_f05.wav,fearful,savee_JK,male,savee,mel_spectrograms\savee_savee_JK_04322.npy,mel_3channel\savee_savee_JK_04322.npy,mfccs\savee_savee_JK_04322.npy,2
data/tess\YAF_sad\YAF_hall_sad.wav,sad,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03903.npy,mel_3channel\tess_tess_YAF_03903.npy,mfccs\tess_tess_YAF_03903.npy,5
data/tess\OAF_disgust\OAF_mode_disgust.wav,disgust,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_02151.npy,mel_3channel\tess_tess_OAF_02151.npy,mfccs\tess_tess_OAF_02151.npy,1
data/tess\OAF_Fear\OAF_moon_fear.wav,fearful,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_01353.npy,mel_3channel\tess_tess_OAF_01353.npy,mfccs\tess_tess_OAF_01353.npy,2
data/tess\OAF_disgust\OAF_nag_disgust.wav,disgust,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_02156.npy,mel_3channel\tess_tess_OAF_02156.npy,mfccs\tess_tess_OAF_02156.npy,1
data/tess\YAF_sad\YAF_white_sad.wav,sad,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_04040.npy,mel_3channel\tess_tess_YAF_04040.npy,mfccs\tess_tess_YAF_04040.npy,5
data/ravdess\Actor_21\03-01-08-01-01-02-21.wav,surprised,ravdess_21,male,ravdess,mel_spectrograms\ravdess_ravdess_21_01085.npy,mel_3channel\ravdess_ravdess_21_01085.npy,mfccs\ravdess_ravdess_21_01085.npy,6
data/tess\OAF_angry\OAF_pass_angry.wav,angry,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_01966.npy,mel_3channel\tess_tess_OAF_01966.npy,mfccs\tess_tess_OAF_01966.npy,0
data/tess\OAF_happy\OAF_met_happy.wav,happy,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_02348.npy,mel_3channel\tess_tess_OAF_02348.npy,mfccs\tess_tess_OAF_02348.npy,3
data/ravdess\Actor_10\03-01-03-02-02-01-10.wav,happy,ravdess_10,female,ravdess,mel_spectrograms\ravdess_ravdess_10_00478.npy,mel_3channel\ravdess_ravdess_10_00478.npy,mfccs\ravdess_ravdess_10_00478.npy,3
data/savee\JK_a05.wav,angry,savee_JK,male,savee,mel_spectrograms\savee_savee_JK_04292.npy,mel_3channel\savee_savee_JK_04292.npy,mfccs\savee_savee_JK_04292.npy,0
data/tess\YAF_neutral\YAF_door_neutral.wav,neutral,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03484.npy,mel_3channel\tess_tess_YAF_03484.npy,mfccs\tess_tess_YAF_03484.npy,4
data/savee\DC_h05.wav,happy,savee_DC,male,savee,mel_spectrograms\savee_savee_DC_04097.npy,mel_3channel\savee_savee_DC_04097.npy,mfccs\savee_savee_DC_04097.npy,3
data/tess\YAF_fear\YAF_jug_fear.wav,fearful,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03118.npy,mel_3channel\tess_tess_YAF_03118.npy,mfccs\tess_tess_YAF_03118.npy,2
data/ravdess\Actor_21\03-01-01-01-02-02-21.wav,neutral,ravdess_21,male,ravdess,mel_spectrograms\ravdess_ravdess_21_01043.npy,mel_3channel\ravdess_ravdess_21_01043.npy,mfccs\ravdess_ravdess_21_01043.npy,4
data/tess\YAF_angry\YAF_soap_angry.wav,angry,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_02805.npy,mel_3channel\tess_tess_YAF_02805.npy,mfccs\tess_tess_YAF_02805.npy,0
data/tess\YAF_neutral\YAF_bean_neutral.wav,neutral,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03452.npy,mel_3channel\tess_tess_YAF_03452.npy,mfccs\tess_tess_YAF_03452.npy,4
data/tess\YAF_neutral\YAF_dog_neutral.wav,neutral,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03482.npy,mel_3channel\tess_tess_YAF_03482.npy,mfccs\tess_tess_YAF_03482.npy,4
data/tess\OAF_Pleasant_surprise\OAF_voice_ps.wav,surprised,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_01629.npy,mel_3channel\tess_tess_OAF_01629.npy,mfccs\tess_tess_OAF_01629.npy,6
data/ravdess\Actor_07\03-01-05-01-02-01-07.wav,angry,ravdess_07,male,ravdess,mel_spectrograms\ravdess_ravdess_07_00334.npy,mel_3channel\ravdess_ravdess_07_00334.npy,mfccs\ravdess_ravdess_07_00334.npy,0
data/ravdess\Actor_14\03-01-06-02-01-01-14.wav,fearful,ravdess_14,female,ravdess,mel_spectrograms\ravdess_ravdess_14_00708.npy,mel_3channel\ravdess_ravdess_14_00708.npy,mfccs\ravdess_ravdess_14_00708.npy,2
data/ravdess\Actor_04\03-01-06-02-02-01-04.wav,fearful,ravdess_04,female,ravdess,mel_spectrograms\ravdess_ravdess_04_00190.npy,mel_3channel\ravdess_ravdess_04_00190.npy,mfccs\ravdess_ravdess_04_00190.npy,2
data/ravdess\Actor_21\03-01-05-02-02-02-21.wav,angry,ravdess_21,male,ravdess,mel_spectrograms\ravdess_ravdess_21_01067.npy,mel_3channel\ravdess_ravdess_21_01067.npy,mfccs\ravdess_ravdess_21_01067.npy,0
data/tess\OAF_Sad\OAF_gas_sad.wav,sad,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_01693.npy,mel_3channel\tess_tess_OAF_01693.npy,mfccs\tess_tess_OAF_01693.npy,5
data/tess\OAF_disgust\OAF_hate_disgust.wav,disgust,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_02105.npy,mel_3channel\tess_tess_OAF_02105.npy,mfccs\tess_tess_OAF_02105.npy,1
data/ravdess\Actor_03\03-01-06-02-01-02-03.wav,fearful,ravdess_03,male,ravdess,mel_spectrograms\ravdess_ravdess_03_00137.npy,mel_3channel\ravdess_ravdess_03_00137.npy,mfccs\ravdess_ravdess_03_00137.npy,2
data/ravdess\Actor_05\03-01-08-01-02-01-05.wav,surprised,ravdess_05,male,ravdess,mel_spectrograms\ravdess_ravdess_05_00254.npy,mel_3channel\ravdess_ravdess_05_00254.npy,mfccs\ravdess_ravdess_05_00254.npy,6
data/ravdess\Actor_03\03-01-07-01-01-01-03.wav,disgust,ravdess_03,male,ravdess,mel_spectrograms\ravdess_ravdess_03_00140.npy,mel_3channel\ravdess_ravdess_03_00140.npy,mfccs\ravdess_ravdess_03_00140.npy,1
data/ravdess\Actor_23\03-01-06-02-02-02-23.wav,fearful,ravdess_23,male,ravdess,mel_spectrograms\ravdess_ravdess_23_01179.npy,mel_3channel\ravdess_ravdess_23_01179.npy,mfccs\ravdess_ravdess_23_01179.npy,2
data/ravdess\Actor_13\03-01-03-01-01-02-13.wav,happy,ravdess_13,male,ravdess,mel_spectrograms\ravdess_ravdess_13_00629.npy,mel_3channel\ravdess_ravdess_13_00629.npy,mfccs\ravdess_ravdess_13_00629.npy,3
data/ravdess\Actor_11\03-01-08-02-01-02-11.wav,surprised,ravdess_11,male,ravdess,mel_spectrograms\ravdess_ravdess_11_00569.npy,mel_3channel\ravdess_ravdess_11_00569.npy,mfccs\ravdess_ravdess_11_00569.npy,6
data/tess\YAF_disgust\YAF_name_disgust.wav,disgust,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_02957.npy,mel_3channel\tess_tess_YAF_02957.npy,mfccs\tess_tess_YAF_02957.npy,1
data/ravdess\Actor_12\03-01-05-01-02-01-12.wav,angry,ravdess_12,female,ravdess,mel_spectrograms\ravdess_ravdess_12_00594.npy,mel_3channel\ravdess_ravdess_12_00594.npy,mfccs\ravdess_ravdess_12_00594.npy,0
data/savee\JE_su01.wav,surprised,savee_JE,male,savee,mel_spectrograms\savee_savee_JE_04273.npy,mel_3channel\savee_savee_JE_04273.npy,mfccs\savee_savee_JE_04273.npy,6
data/tess\OAF_disgust\OAF_pass_disgust.wav,disgust,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_02166.npy,mel_3channel\tess_tess_OAF_02166.npy,mfccs\tess_tess_OAF_02166.npy,1
data/tess\YAF_sad\YAF_mill_sad.wav,sad,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03949.npy,mel_3channel\tess_tess_YAF_03949.npy,mfccs\tess_tess_YAF_03949.npy,5
data/tess\YAF_happy\YAF_third_happy.wav,happy,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03418.npy,mel_3channel\tess_tess_YAF_03418.npy,mfccs\tess_tess_YAF_03418.npy,3
data/tess\YAF_sad\YAF_gap_sad.wav,sad,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03892.npy,mel_3channel\tess_tess_YAF_03892.npy,mfccs\tess_tess_YAF_03892.npy,5
data/tess\OAF_Sad\OAF_thin_sad.wav,sad,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_01817.npy,mel_3channel\tess_tess_OAF_01817.npy,mfccs\tess_tess_OAF_01817.npy,5
data/tess\YAF_neutral\YAF_keep_neutral.wav,neutral,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03521.npy,mel_3channel\tess_tess_YAF_03521.npy,mfccs\tess_tess_YAF_03521.npy,4
data/tess\OAF_Sad\OAF_young_sad.wav,sad,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_01846.npy,mel_3channel\tess_tess_OAF_01846.npy,mfccs\tess_tess_OAF_01846.npy,5
data/tess\OAF_Pleasant_surprise\OAF_shack_ps.wav,surprised,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_01597.npy,mel_3channel\tess_tess_OAF_01597.npy,mfccs\tess_tess_OAF_01597.npy,6
data/tess\YAF_neutral\YAF_yes_neutral.wav,neutral,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03645.npy,mel_3channel\tess_tess_YAF_03645.npy,mfccs\tess_tess_YAF_03645.npy,4
data/tess\YAF_angry\YAF_tire_angry.wav,angry,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_02823.npy,mel_3channel\tess_tess_YAF_02823.npy,mfccs\tess_tess_YAF_02823.npy,0
data/tess\OAF_happy\OAF_tape_happy.wav,happy,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_02414.npy,mel_3channel\tess_tess_OAF_02414.npy,mfccs\tess_tess_OAF_02414.npy,3
data/ravdess\Actor_08\03-01-03-02-02-01-08.wav,happy,ravdess_08,female,ravdess,mel_spectrograms\ravdess_ravdess_08_00374.npy,mel_3channel\ravdess_ravdess_08_00374.npy,mfccs\ravdess_ravdess_08_00374.npy,3
data/savee\JK_f11.wav,fearful,savee_JK,male,savee,mel_spectrograms\savee_savee_JK_04328.npy,mel_3channel\savee_savee_JK_04328.npy,mfccs\savee_savee_JK_04328.npy,2
data/savee\JK_su11.wav,surprised,savee_JK,male,savee,mel_spectrograms\savee_savee_JK_04403.npy,mel_3channel\savee_savee_JK_04403.npy,mfccs\savee_savee_JK_04403.npy,6
data/tess\YAF_pleasant_surprised\YAF_dab_ps.wav,surprised,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03673.npy,mel_3channel\tess_tess_YAF_03673.npy,mfccs\tess_tess_YAF_03673.npy,6
data/tess\YAF_pleasant_surprised\YAF_shall_ps.wav,surprised,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03798.npy,mel_3channel\tess_tess_YAF_03798.npy,mfccs\tess_tess_YAF_03798.npy,6
data/tess\OAF_Sad\OAF_thumb_sad.wav,sad,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_01820.npy,mel_3channel\tess_tess_OAF_01820.npy,mfccs\tess_tess_OAF_01820.npy,5
data/tess\OAF_happy\OAF_doll_happy.wav,happy,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_02283.npy,mel_3channel\tess_tess_OAF_02283.npy,mfccs\tess_tess_OAF_02283.npy,3
data/ravdess\Actor_17\03-01-07-01-02-01-17.wav,disgust,ravdess_17,male,ravdess,mel_spectrograms\ravdess_ravdess_17_00870.npy,mel_3channel\ravdess_ravdess_17_00870.npy,mfccs\ravdess_ravdess_17_00870.npy,1
data/ravdess\Actor_21\03-01-04-02-02-02-21.wav,sad,ravdess_21,male,ravdess,mel_spectrograms\ravdess_ravdess_21_01059.npy,mel_3channel\ravdess_ravdess_21_01059.npy,mfccs\ravdess_ravdess_21_01059.npy,5
data/savee\JE_h13.wav,happy,savee_JE,male,savee,mel_spectrograms\savee_savee_JE_04225.npy,mel_3channel\savee_savee_JE_04225.npy,mfccs\savee_savee_JE_04225.npy,3
data/savee\DC_su10.wav,surprised,savee_DC,male,savee,mel_spectrograms\savee_savee_DC_04162.npy,mel_3channel\savee_savee_DC_04162.npy,mfccs\savee_savee_DC_04162.npy,6
data/savee\JE_a11.wav,angry,savee_JE,male,savee,mel_spectrograms\savee_savee_JE_04178.npy,mel_3channel\savee_savee_JE_04178.npy,mfccs\savee_savee_JE_04178.npy,0
data/tess\OAF_neutral\OAF_shout_neutral.wav,neutral,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_02602.npy,mel_3channel\tess_tess_OAF_02602.npy,mfccs\tess_tess_OAF_02602.npy,4
data/tess\OAF_Sad\OAF_shall_sad.wav,sad,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_01798.npy,mel_3channel\tess_tess_OAF_01798.npy,mfccs\tess_tess_OAF_01798.npy,5
data/ravdess\Actor_15\03-01-07-02-02-02-15.wav,disgust,ravdess_15,male,ravdess,mel_spectrograms\ravdess_ravdess_15_00771.npy,mel_3channel\ravdess_ravdess_15_00771.npy,mfccs\ravdess_ravdess_15_00771.npy,1
data/tess\YAF_fear\YAF_sub_fear.wav,fearful,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03209.npy,mel_3channel\tess_tess_YAF_03209.npy,mfccs\tess_tess_YAF_03209.npy,2
data/tess\YAF_happy\YAF_pearl_happy.wav,happy,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03367.npy,mel_3channel\tess_tess_YAF_03367.npy,mfccs\tess_tess_YAF_03367.npy,3
data/tess\YAF_sad\YAF_pick_sad.wav,sad,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03971.npy,mel_3channel\tess_tess_YAF_03971.npy,mfccs\tess_tess_YAF_03971.npy,5
data/tess\OAF_neutral\OAF_mood_neutral.wav,neutral,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_02551.npy,mel_3channel\tess_tess_OAF_02551.npy,mfccs\tess_tess_OAF_02551.npy,4
data/ravdess\Actor_02\03-01-04-01-02-01-02.wav,sad,ravdess_02,female,ravdess,mel_spectrograms\ravdess_ravdess_02_00066.npy,mel_3channel\ravdess_ravdess_02_00066.npy,mfccs\ravdess_ravdess_02_00066.npy,5
data/ravdess\Actor_22\03-01-03-01-01-01-22.wav,happy,ravdess_22,female,ravdess,mel_spectrograms\ravdess_ravdess_22_01096.npy,mel_3channel\ravdess_ravdess_22_01096.npy,mfccs\ravdess_ravdess_22_01096.npy,3
data/tess\YAF_happy\YAF_dip_happy.wav,happy,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03279.npy,mel_3channel\tess_tess_YAF_03279.npy,mfccs\tess_tess_YAF_03279.npy,3
data/tess\YAF_disgust\YAF_burn_disgust.wav,disgust,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_02859.npy,mel_3channel\tess_tess_YAF_02859.npy,mfccs\tess_tess_YAF_02859.npy,1
data/tess\YAF_sad\YAF_fit_sad.wav,sad,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03889.npy,mel_3channel\tess_tess_YAF_03889.npy,mfccs\tess_tess_YAF_03889.npy,5
data/tess\OAF_neutral\OAF_pearl_neutral.wav,neutral,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_02566.npy,mel_3channel\tess_tess_OAF_02566.npy,mfccs\tess_tess_OAF_02566.npy,4
data/tess\OAF_happy\OAF_mess_happy.wav,happy,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_02347.npy,mel_3channel\tess_tess_OAF_02347.npy,mfccs\tess_tess_OAF_02347.npy,3
data/ravdess\Actor_21\03-01-04-01-01-02-21.wav,sad,ravdess_21,male,ravdess,mel_spectrograms\ravdess_ravdess_21_01053.npy,mel_3channel\ravdess_ravdess_21_01053.npy,mfccs\ravdess_ravdess_21_01053.npy,5
data/savee\JK_f01.wav,fearful,savee_JK,male,savee,mel_spectrograms\savee_savee_JK_04318.npy,mel_3channel\savee_savee_JK_04318.npy,mfccs\savee_savee_JK_04318.npy,2
data/savee\JE_n21.wav,neutral,savee_JE,male,savee,mel_spectrograms\savee_savee_JE_04248.npy,mel_3channel\savee_savee_JE_04248.npy,mfccs\savee_savee_JE_04248.npy,4
data/tess\YAF_angry\YAF_back_angry.wav,angry,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_02648.npy,mel_3channel\tess_tess_YAF_02648.npy,mfccs\tess_tess_YAF_02648.npy,0
data/ravdess\Actor_21\03-01-07-01-01-01-21.wav,disgust,ravdess_21,male,ravdess,mel_spectrograms\ravdess_ravdess_21_01076.npy,mel_3channel\ravdess_ravdess_21_01076.npy,mfccs\ravdess_ravdess_21_01076.npy,1
data/ravdess\Actor_05\03-01-05-01-01-02-05.wav,angry,ravdess_05,male,ravdess,mel_spectrograms\ravdess_ravdess_05_00229.npy,mel_3channel\ravdess_ravdess_05_00229.npy,mfccs\ravdess_ravdess_05_00229.npy,0
data/tess\OAF_angry\OAF_calm_angry.wav,angry,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_01861.npy,mel_3channel\tess_tess_OAF_01861.npy,mfccs\tess_tess_OAF_01861.npy,0
data/tess\OAF_Pleasant_surprise\OAF_bought_ps.wav,surprised,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_01458.npy,mel_3channel\tess_tess_OAF_01458.npy,mfccs\tess_tess_OAF_01458.npy,6
data/tess\OAF_neutral\OAF_match_neutral.wav,neutral,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_02544.npy,mel_3channel\tess_tess_OAF_02544.npy,mfccs\tess_tess_OAF_02544.npy,4
data/tess\OAF_Fear\OAF_sure_fear.wav,fearful,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_01411.npy,mel_3channel\tess_tess_OAF_01411.npy,mfccs\tess_tess_OAF_01411.npy,2
data/savee\JK_sa09.wav,sad,savee_JK,male,savee,mel_spectrograms\savee_savee_JK_04386.npy,mel_3channel\savee_savee_JK_04386.npy,mfccs\savee_savee_JK_04386.npy,5
data/tess\YAF_angry\YAF_mob_angry.wav,angry,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_02750.npy,mel_3channel\tess_tess_YAF_02750.npy,mfccs\tess_tess_YAF_02750.npy,0
data/ravdess\Actor_08\03-01-08-02-01-02-08.wav,surprised,ravdess_08,female,ravdess,mel_spectrograms\ravdess_ravdess_08_00413.npy,mel_3channel\ravdess_ravdess_08_00413.npy,mfccs\ravdess_ravdess_08_00413.npy,6
data/savee\DC_h03.wav,happy,savee_DC,male,savee,mel_spectrograms\savee_savee_DC_04095.npy,mel_3channel\savee_savee_DC_04095.npy,mfccs\savee_savee_DC_04095.npy,3
data/tess\OAF_Pleasant_surprise\OAF_third_ps.wav,surprised,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_01618.npy,mel_3channel\tess_tess_OAF_01618.npy,mfccs\tess_tess_OAF_01618.npy,6
data/ravdess\Actor_13\03-01-01-01-01-02-13.wav,neutral,ravdess_13,male,ravdess,mel_spectrograms\ravdess_ravdess_13_00625.npy,mel_3channel\ravdess_ravdess_13_00625.npy,mfccs\ravdess_ravdess_13_00625.npy,4
data/tess\YAF_pleasant_surprised\YAF_perch_ps.wav,surprised,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03769.npy,mel_3channel\tess_tess_YAF_03769.npy,mfccs\tess_tess_YAF_03769.npy,6
data/tess\OAF_angry\OAF_death_angry.wav,angry,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_01876.npy,mel_3channel\tess_tess_OAF_01876.npy,mfccs\tess_tess_OAF_01876.npy,0
data/tess\OAF_disgust\OAF_moon_disgust.wav,disgust,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_02153.npy,mel_3channel\tess_tess_OAF_02153.npy,mfccs\tess_tess_OAF_02153.npy,1
data/tess\YAF_angry\YAF_cheek_angry.wav,angry,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_02669.npy,mel_3channel\tess_tess_YAF_02669.npy,mfccs\tess_tess_YAF_02669.npy,0
data/tess\YAF_sad\YAF_rag_sad.wav,sad,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03976.npy,mel_3channel\tess_tess_YAF_03976.npy,mfccs\tess_tess_YAF_03976.npy,5
data/tess\YAF_pleasant_surprised\YAF_note_ps.wav,surprised,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03761.npy,mel_3channel\tess_tess_YAF_03761.npy,mfccs\tess_tess_YAF_03761.npy,6
data/tess\YAF_fear\YAF_numb_fear.wav,fearful,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03162.npy,mel_3channel\tess_tess_YAF_03162.npy,mfccs\tess_tess_YAF_03162.npy,2
data/tess\OAF_Fear\OAF_perch_fear.wav,fearful,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_01369.npy,mel_3channel\tess_tess_OAF_01369.npy,mfccs\tess_tess_OAF_01369.npy,2
data/tess\YAF_angry\YAF_thought_angry.wav,angry,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_02819.npy,mel_3channel\tess_tess_YAF_02819.npy,mfccs\tess_tess_YAF_02819.npy,0
data/tess\YAF_angry\YAF_base_angry.wav,angry,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_02650.npy,mel_3channel\tess_tess_YAF_02650.npy,mfccs\tess_tess_YAF_02650.npy,0
data/tess\OAF_neutral\OAF_dip_neutral.wav,neutral,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_02478.npy,mel_3channel\tess_tess_OAF_02478.npy,mfccs\tess_tess_OAF_02478.npy,4
data/tess\OAF_Sad\OAF_judge_sad.wav,sad,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_01717.npy,mel_3channel\tess_tess_OAF_01717.npy,mfccs\tess_tess_OAF_01717.npy,5
data/tess\YAF_neutral\YAF_south_neutral.wav,neutral,tess_YAF,female,tess,mel_spectrograms\tess_tess_YAF_03608.npy,mel_3channel\tess_tess_YAF_03608.npy,mfccs\tess_tess_YAF_03608.npy,4
data/ravdess\Actor_05\03-01-01-01-02-02-05.wav,neutral,ravdess_05,male,ravdess,mel_spectrograms\ravdess_ravdess_05_00211.npy,mel_3channel\ravdess_ravdess_05_00211.npy,mfccs\ravdess_ravdess_05_00211.npy,4
data/tess\OAF_Pleasant_surprise\OAF_thin_ps.wav,surprised,tess_OAF,female,tess,mel_spectrograms\tess_tess_OAF_01617.npy,mel_3channel\tess_tess_OAF_01617.npy,mfccs\tess_tess_OAF_01617.npy,6
data/ravdess\Actor_10\03-01-08-02-02-02-10.wav,surprised,ravdess_10,female,ravdess,mel_spectrograms\ravdess_ravdess_10_00519.npy,mel_3channel\ravdess_ravdess_10_00519.npy,mfccs\ravdess_ravdess_10_00519.npy,6
data/ravdess\Actor_03\03-01-08-02-01-01-03.wav,surprised,ravdess_03,male,ravdess,mel_spectrograms\ravdess_ravdess_03_00152.npy,mel_3channel\ravdess_ravdess_03_00152.npy,mfccs\ravdess_ravdess_03_00152.npy,6
data/savee\JE_n01.wav,neutral,savee_JE,male,savee,mel_spectrograms\savee_savee_JE_04228.npy,mel_3channel\savee_savee_JE_04228.npy,mfccs\savee_savee_JE_04228.npy,4
data/ravdess\Actor_01\03-01-07-01-02-02-01.wav,disgust,ravdess_01,male,ravdess,mel_spectrograms\ravdess_ravdess_01_00039.npy,mel_3channel\ravdess_ravdess_01_00039.npy,mfccs\ravdess_ravdess_01_00039.npy,1
